PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P380
Station name, OITCampus_OR2005
Begin Date, 2005-04-02
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P380.cwu.nam14.pos
Offset from source file, 34.14 mm North, -11.84 mm East, -7.69 mm Vertical
Reference position, 42.2596703428 North Latitude, -121.7796981421 East Longitude, 1390.82462 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-02-17,5.76, -0.21, -9.09, 2.4, 1.72, 8.16, repro,
2006-02-18,5.65, 0.41, -9.18, 2.5, 1.79, 8.42, repro,
2006-02-19,4.58, 0.40, -4.15, 2.9, 2.08, 9.76, repro,
2006-02-20,5.39, 0.81, -7.41, 2.87, 2.02, 9.59, repro,
2006-02-21,4.44, 0.91, -8.78, 3.08, 2.19, 10.3, repro,
2006-02-22,5.13, 1.76, -12.38, 3.35, 2.41, 11.37, repro,
2006-02-23,6.33, 1.03, -4.17, 2.28, 1.65, 7.54, repro,
2006-02-24,6.35, 1.18, -7.31, 2.18, 1.58, 7.26, repro,
2006-02-25,6.24, 1.38, -6.39, 2.14, 1.54, 7.14, repro,
2006-02-26,4.68, 1.17, -4.46, 2.14, 1.53, 7.13, repro,
2006-02-27,5.82, 1.76, 7.70, 2.14, 1.53, 7.07, repro,
2006-02-28,3.20, 1.03, 2.85, 2.19, 1.55, 7.2, repro,
2006-03-01,4.39, -0.11, 1.72, 2.23, 1.6, 7.34, repro,
2006-03-02,6.08, 0.84, -1.13, 2.12, 1.54, 7.04, repro,
2006-03-03,4.83, 0.09, 0.86, 2.21, 1.55, 7.29, repro,
2006-03-04,5.71, 0.75, -1.58, 2.11, 1.53, 7.01, repro,
2006-03-05,5.33, -0.86, -0.76, 2.13, 1.54, 7.06, repro,
2006-03-06,5.59, 0.41, -1.57, 2.13, 1.54, 7.1, repro,
2006-03-07,6.03, 0.77, -3.25, 2.12, 1.55, 7.08, repro,
2006-03-08,6.13, 0.28, -4.40, 2.12, 1.54, 7.08, repro,
2006-03-09,6.50, 0.03, 7.01, 2.13, 1.54, 7.09, repro,
2006-03-10,6.61, -0.05, 2.41, 2.12, 1.53, 7.02, repro,
2006-03-11,6.21, 0.52, 2.35, 2.17, 1.55, 7.19, repro,
2006-03-12,5.22, -0.04, -1.02, 2.16, 1.55, 7.17, repro,
2006-03-13,5.50, 1.53, -6.70, 2.15, 1.55, 7.13, repro,
2006-03-14,5.43, 0.43, 0.74, 2.16, 1.56, 7.18, repro,
2006-03-15,6.90, -0.43, -10.52, 2.22, 1.61, 7.46, repro,
2006-03-16,5.07, -0.72, -4.84, 2.26, 1.6, 7.47, repro,
2006-03-17,5.20, 0.18, -4.21, 2.25, 1.62, 7.5, repro,
2006-03-18,7.96, 0.93, -7.17, 2.16, 1.57, 7.21, repro,
2006-03-19,7.69, 0.51, -8.00, 2.16, 1.57, 7.21, repro,
2006-03-20,7.42, -0.41, -6.98, 2.17, 1.58, 7.26, repro,
2006-03-21,6.23, -0.54, -1.49, 2.21, 1.62, 7.48, repro,
2006-03-22,5.44, 0.92, -8.26, 2.18, 1.6, 7.35, repro,
2006-03-23,5.79, 0.18, -9.34, 2.21, 1.61, 7.3, repro,
2006-03-24,3.96, -1.01, 2.99, 2.21, 1.6, 7.23, repro,
2006-03-25,6.14, 0.62, 6.59, 2.21, 1.61, 7.33, repro,
2006-03-26,6.25, 0.78, -1.75, 2.28, 1.66, 7.55, repro,
2006-03-27,4.79, 0.36, -0.04, 2.21, 1.6, 7.3, repro,
2006-03-28,7.21, -1.88, 1.49, 2.13, 1.58, 7.14, repro,
2006-03-29,6.37, -0.36, 0.46, 2.07, 1.55, 6.98, repro,
2006-03-30,6.02, -0.52, -3.06, 2.08, 1.57, 7.04, repro,
2006-03-31,7.38, -0.67, -0.19, 2.09, 1.56, 7.08, repro,
2006-04-01,5.07, 0.38, 0.95, 2.1, 1.56, 7.1, repro,
2006-04-02,7.12, 0.20, -6.00, 2.09, 1.56, 7.06, repro,
2006-04-03,5.76, -0.71, -0.63, 2.09, 1.56, 7.05, repro,
2006-04-04,4.90, -0.16, -1.75, 2.08, 1.55, 7.01, repro,
2006-04-05,6.45, -0.20, 1.40, 2.17, 1.65, 7.49, repro,
2006-04-06,5.23, -1.48, 0.08, 2.19, 1.65, 7.48, repro,
2006-04-07,6.59, -1.30, -10.89, 2.23, 1.61, 7.51, repro,
2006-04-08,5.59, -0.47, -4.62, 2.22, 1.6, 7.4, repro,
2006-04-09,7.21, -1.11, -1.95, 2.07, 1.55, 7.02, repro,
2006-04-10,6.52, -0.40, 0.51, 2.09, 1.55, 7.08, repro,
2006-04-11,6.30, -0.19, 0.80, 2.19, 1.64, 7.51, repro,
2006-04-12,6.51, 0.59, -7.77, 2.16, 1.59, 7.35, repro,
2006-04-13,5.82, -0.29, 0.26, 2.09, 1.56, 7.11, repro,
2006-04-14,6.20, 0.64, 1.72, 2.16, 1.67, 7.45, repro,
2006-04-15,3.93, -1.35, 15.29, 2.18, 1.64, 7.45, repro,
2006-04-16,6.74, 1.23, 3.35, 2.12, 1.61, 7.27, repro,
2006-04-17,6.96, -0.63, -4.07, 2.1, 1.56, 7.12, repro,
2006-04-18,5.65, -0.47, -2.70, 2.09, 1.56, 7.15, repro,
2006-04-19,6.02, -0.99, -2.63, 2.09, 1.55, 7.12, repro,
2006-04-20,6.55, -0.28, -1.56, 2.17, 1.65, 7.44, repro,
2006-04-21,7.52, -0.53, -6.33, 2.08, 1.56, 7.09, repro,
2006-04-22,6.85, 0.10, -6.82, 2.09, 1.55, 7.12, repro,
2006-04-23,7.53, 0.60, -6.91, 2.14, 1.61, 7.31, repro,
2006-04-24,7.10, 0.81, -7.03, 2.13, 1.59, 7.24, repro,
2006-04-25,6.93, 0.54, -7.52, 2.13, 1.6, 7.25, repro,
2006-04-26,7.52, -0.34, -3.24, 2.13, 1.59, 7.22, repro,
2006-04-27,7.62, 0.27, -4.69, 2.19, 1.61, 7.35, repro,
2006-04-28,7.29, -0.07, -4.07, 2.15, 1.56, 7.2, repro,
2006-04-29,7.22, -0.12, -6.09, 2.1, 1.56, 7.16, repro,
2006-04-30,7.09, 0.09, -6.32, 2.08, 1.55, 7.11, repro,
2006-05-01,8.69, -0.68, -7.42, 2.09, 1.55, 7.09, repro,
2006-05-02,7.71, -0.28, -6.00, 2.09, 1.56, 7.16, repro,
2006-05-03,7.54, -0.40, -2.86, 2.13, 1.59, 7.34, repro,
2006-05-04,6.46, -0.81, -4.64, 2.1, 1.56, 7.14, repro,
2006-05-05,7.51, 0.86, -5.38, 2.08, 1.54, 7.07, repro,
2006-05-06,7.52, 0.41, -4.86, 2.12, 1.59, 7.29, repro,
2006-05-07,6.88, -0.49, -6.19, 2.08, 1.55, 7.1, repro,
2006-05-08,6.27, -2.47, -6.86, 2.08, 1.56, 7.11, repro,
2006-05-09,8.34, -0.34, -5.14, 2.14, 1.57, 7.21, repro,
2006-05-10,6.97, 0.05, -4.93, 2.09, 1.55, 7.18, repro,
2006-05-11,6.18, -0.08, -4.04, 2.08, 1.54, 7.09, repro,
2006-05-12,7.17, -1.01, -3.57, 2.08, 1.55, 7.09, repro,
2006-05-13,8.53, -0.80, -7.22, 2.09, 1.56, 7.15, repro,
2006-05-14,7.41, -0.32, -3.92, 2.08, 1.55, 7.17, repro,
2006-05-15,8.42, 0.39, -7.55, 2.07, 1.54, 7.08, repro,
2006-05-16,7.84, -1.80, -4.29, 2.15, 1.63, 7.46, repro,
2006-05-17,8.85, 1.28, -7.62, 2.1, 1.58, 7.25, repro,
2006-05-18,6.54, 1.75, 5.77, 2.2, 1.69, 7.65, repro,
2006-05-19,8.34, -0.65, -3.51, 2.17, 1.59, 7.29, repro,
2006-05-20,7.59, -0.86, 2.08, 2.16, 1.57, 7.2, repro,
2006-05-21,8.61, -1.37, 10.77, 2.17, 1.6, 7.33, repro,
2006-05-22,6.12, -0.29, 5.80, 2.16, 1.57, 7.24, repro,
2006-05-23,6.21, -1.68, -0.49, 2.16, 1.58, 7.23, repro,
2006-05-24,7.07, 0.59, -1.85, 2.14, 1.58, 7.22, repro,
2006-05-25,9.71, 0.03, -3.69, 2.27, 1.66, 7.69, repro,
2006-05-26,5.97, 0.10, -2.56, 2.21, 1.61, 7.43, repro,
2006-05-27,7.50, 0.44, 2.72, 2.2, 1.6, 7.39, repro,
2006-05-28,7.22, -0.59, 0.26, 2.16, 1.58, 7.26, repro,
2006-05-29,7.06, -0.32, -0.66, 2.15, 1.58, 7.23, repro,
2006-05-30,7.68, 0.49, -6.60, 2.21, 1.62, 7.46, repro,
2006-05-31,6.99, -0.95, -1.32, 2.23, 1.62, 7.5, repro,
2006-06-01,5.70, 0.43, 0.08, 2.21, 1.61, 7.42, repro,
2006-06-02,6.57, -1.49, -0.91, 2.31, 1.68, 7.79, repro,
2006-06-03,7.17, -1.29, 1.39, 2.26, 1.65, 7.58, repro,
2006-06-04,7.76, -0.38, 8.49, 2.22, 1.62, 7.48, repro,
2006-06-05,7.97, -0.69, -3.19, 2.22, 1.62, 7.52, repro,
2006-06-06,6.41, 0.08, -1.70, 2.21, 1.6, 7.37, repro,
2006-06-07,8.30, -0.70, -4.30, 2.21, 1.6, 7.39, repro,
2006-06-08,7.58, -0.71, -4.12, 2.15, 1.58, 7.21, repro,
2006-06-09,8.62, -0.56, -5.61, 2.2, 1.61, 7.42, repro,
2006-06-10,8.14, -0.40, -9.03, 2.15, 1.59, 7.29, repro,
2006-06-11,6.41, -1.15, 1.60, 2.21, 1.62, 7.45, repro,
2006-06-12,8.97, -0.19, 5.24, 2.15, 1.58, 7.24, repro,
2006-06-13,7.43, -1.40, -2.51, 2.22, 1.61, 7.4, repro,
2006-06-14,8.57, -0.27, -2.20, 2.16, 1.57, 7.2, repro,
2006-06-15,7.30, -0.55, 0.59, 2.13, 1.57, 7.16, repro,
2006-06-16,8.72, -0.52, 4.35, 2.14, 1.57, 7.21, repro,
2006-06-17,6.42, 2.28, 7.13, 2.14, 1.58, 7.24, repro,
2006-06-18,7.34, 0.28, 0.44, 2.17, 1.63, 7.47, repro,
2006-06-19,7.75, 0.12, -3.73, 2.15, 1.61, 7.35, repro,
2006-06-20,7.48, 0.24, -2.50, 2.16, 1.62, 7.44, repro,
2006-06-21,7.16, 0.66, -1.77, 2.16, 1.62, 7.44, repro,
2006-06-22,7.17, -0.11, -3.47, 2.18, 1.64, 7.51, repro,
2006-06-23,8.60, -0.63, -7.25, 2.17, 1.62, 7.46, repro,
2006-06-24,8.23, -0.10, -1.04, 2.15, 1.62, 7.4, repro,
2006-06-25,8.56, 0.96, -11.68, 2.16, 1.62, 7.4, repro,
2006-06-26,9.14, 0.58, -5.25, 2.19, 1.69, 7.61, repro,
2006-06-27,7.27, -0.33, -1.90, 2.18, 1.65, 7.56, repro,
2006-06-28,7.31, 0.18, 7.68, 2.18, 1.64, 7.54, repro,
2006-06-29,5.97, -1.31, 2.01, 2.11, 1.6, 7.34, repro,
2006-06-30,6.42, -0.14, 5.15, 2.13, 1.58, 7.29, repro,
2006-07-01,7.53, -0.88, 0.19, 2.15, 1.59, 7.37, repro,
2006-07-02,7.46, 1.61, -0.27, 2.18, 1.64, 7.55, repro,
2006-07-03,8.94, -0.40, -3.14, 2.15, 1.61, 7.47, repro,
2006-07-04,6.76, -0.89, -1.01, 2.21, 1.65, 7.56, repro,
2006-07-05,8.30, 0.04, 1.97, 2.15, 1.6, 7.39, repro,
2006-07-06,8.75, 1.95, -8.91, 2.13, 1.58, 7.29, repro,
2006-07-07,8.45, -0.06, -7.96, 2.13, 1.58, 7.33, repro,
2006-07-08,8.59, 0.67, -7.56, 2.14, 1.59, 7.38, repro,
2006-07-09,8.87, 0.60, 4.96, 2.23, 1.7, 7.76, repro,
2006-07-10,8.70, -0.24, -1.84, 2.14, 1.59, 7.39, repro,
2006-07-11,7.62, 0.70, 9.20, 2.13, 1.58, 7.33, repro,
2006-07-12,7.58, -1.74, -5.99, 2.13, 1.59, 7.39, repro,
2006-07-13,8.30, 0.66, -2.04, 2.13, 1.59, 7.41, repro,
2006-07-14,6.95, 1.84, -1.28, 2.14, 1.59, 7.44, repro,
2006-07-15,5.08, -0.51, 3.19, 2.14, 1.6, 7.45, repro,
2006-07-16,7.57, 2.50, -5.99, 2.16, 1.6, 7.49, repro,
2006-07-17,9.18, -0.01, -2.37, 2.16, 1.63, 7.58, repro,
2006-07-18,9.83, 0.04, 1.98, 2.07, 1.55, 7.12, repro,
2006-07-19,8.96, 1.70, -1.63, 2.07, 1.56, 7.14, repro,
2006-07-20,8.27, 1.20, 1.59, 2.07, 1.55, 7.11, repro,
2006-07-21,8.27, 0.42, -0.45, 2.07, 1.56, 7.13, repro,
2006-07-22,7.80, 2.81, -1.60, 2.08, 1.57, 7.18, repro,
2006-07-23,9.96, 1.56, -1.83, 2.11, 1.6, 7.38, repro,
2006-07-24,7.52, 1.74, 10.79, 2.23, 1.72, 7.73, repro,
2006-07-25,7.92, 0.03, 5.00, 2.12, 1.61, 7.27, repro,
2006-07-26,7.63, 1.25, 3.20, 2.09, 1.56, 7.13, repro,
2006-07-27,8.22, 1.12, 4.97, 2.09, 1.56, 7.17, repro,
2006-07-28,11.08, 1.96, -4.86, 2.12, 1.61, 7.27, repro,
2006-07-29,8.82, -0.36, -1.65, 2.06, 1.55, 7.09, repro,
2006-07-30,8.95, -0.46, 2.99, 2.12, 1.62, 7.3, repro,
2006-07-31,6.12, 1.21, 9.64, 2.08, 1.56, 7.16, repro,
2006-08-01,8.37, 0.76, 4.73, 2.07, 1.56, 7.15, repro,
2006-08-02,9.25, 0.53, -1.77, 2.1, 1.6, 7.4, repro,
2006-08-03,9.17, 0.70, 4.46, 2.15, 1.66, 7.59, repro,
2006-08-04,9.98, -0.09, 3.41, 2.18, 1.66, 7.61, repro,
2006-08-05,7.41, 0.76, 4.93, 2.16, 1.67, 7.6, repro,
2006-08-06,7.11, 0.26, 0.92, 2.11, 1.61, 7.45, repro,
2006-08-07,8.14, 1.31, 0.94, 2.18, 1.67, 7.7, repro,
2006-08-08,7.83, 0.36, -0.82, 2.08, 1.56, 7.17, repro,
2006-08-09,9.84, 0.26, -2.26, 2.16, 1.68, 7.49, repro,
2006-08-10,8.81, 1.15, -0.74, 2.07, 1.56, 7.18, repro,
2006-08-11,6.52, 1.47, -0.16, 2.08, 1.56, 7.16, repro,
2006-08-12,7.30, 1.36, 0.93, 2.08, 1.57, 7.2, repro,
2006-08-13,7.50, 0.15, 8.42, 2.12, 1.61, 7.34, repro,
2006-08-14,8.49, -0.32, 10.16, 2.12, 1.61, 7.31, repro,
2006-08-15,9.08, -0.05, 8.08, 2.15, 1.59, 7.3, repro,
2006-08-16,7.29, 0.48, 7.70, 2.07, 1.56, 7.15, repro,
2006-08-17,7.61, 0.70, 0.45, 2.12, 1.62, 7.32, repro,
2006-08-18,7.57, 0.46, 4.45, 2.15, 1.66, 7.46, repro,
2006-08-19,8.29, 0.07, -0.54, 2.06, 1.55, 7.09, repro,
2006-08-20,9.16, 0.60, 7.98, 2.08, 1.57, 7.15, repro,
2006-08-21,10.27, -0.15, 2.26, 2.07, 1.59, 7.24, repro,
2006-08-22,8.73, 0.10, 4.26, 2.13, 1.64, 7.38, repro,
2006-08-23,8.99, -0.20, 4.88, 2.09, 1.6, 7.3, repro,
2006-08-24,8.32, 0.73, 11.32, 2.08, 1.58, 7.24, repro,
2006-08-25,7.97, 0.58, 13.32, 2.12, 1.62, 7.5, repro,
2006-08-26,8.52, 0.82, 5.95, 2.14, 1.67, 7.62, repro,
2006-08-27,9.85, -0.70, 3.97, 2.14, 1.67, 7.64, repro,
2006-08-28,9.12, 0.45, 3.96, 2.2, 1.75, 7.84, repro,
2006-08-29,9.01, 0.13, 6.03, 2.16, 1.68, 7.65, repro,
2006-08-30,7.50, 1.75, 3.18, 2.14, 1.66, 7.57, repro,
2006-08-31,8.69, -0.16, 0.56, 2.15, 1.68, 7.66, repro,
2006-09-01,8.55, 0.00, 2.12, 2.14, 1.67, 7.59, repro,
2006-09-02,9.14, -0.09, 3.77, 2.16, 1.68, 7.67, repro,
2006-09-03,8.95, 0.08, 0.43, 2.17, 1.69, 7.7, repro,
2006-09-04,10.30, -0.43, -0.93, 2.27, 1.77, 7.9, repro,
2006-09-05,9.42, 0.04, -2.05, 2.24, 1.7, 7.87, repro,
2006-09-06,9.74, 1.51, -0.11, 2.15, 1.68, 7.65, repro,
2006-09-07,9.81, -0.05, 11.25, 2.27, 1.8, 8.29, repro,
2006-09-08,8.96, -0.58, 13.22, 2.35, 1.82, 8.63, repro,
2006-09-09,8.11, -0.33, 7.47, 2.11, 1.63, 7.36, repro,
2006-09-10,9.84, -0.66, 4.34, 2.11, 1.63, 7.36, repro,
2006-09-11,8.32, 0.49, 6.45, 2.12, 1.63, 7.36, repro,
2006-09-12,10.40, -0.20, 2.71, 2.12, 1.65, 7.44, repro,
2006-09-13,10.43, 0.11, 5.30, 2.13, 1.64, 7.4, repro,
2006-09-14,8.00, 0.00, 5.12, 2.21, 1.72, 7.67, repro,
2006-09-15,10.49, 0.02, 2.46, 2.15, 1.61, 7.31, repro,
2006-09-16,10.28, -0.02, 6.80, 2.09, 1.6, 7.25, repro,
2006-09-17,10.46, 0.20, 10.76, 2.09, 1.59, 7.27, repro,
2006-09-18,9.93, 0.09, 9.99, 2.09, 1.59, 7.23, repro,
2006-09-19,7.44, -1.45, 11.56, 2.09, 1.59, 7.29, repro,
2006-09-20,7.96, -0.01, 3.99, 2.12, 1.63, 7.39, repro,
2006-09-21,8.95, -1.51, 3.21, 2.12, 1.64, 7.37, repro,
2006-09-22,11.75, -0.24, 4.71, 2.19, 1.69, 7.63, repro,
2006-09-23,10.69, 0.49, 5.69, 2.14, 1.63, 7.39, repro,
2006-09-24,9.78, 0.32, 1.83, 2.21, 1.65, 7.44, repro,
2006-09-25,9.95, -0.40, 6.47, 2.22, 1.65, 7.55, repro,
2006-09-26,10.65, 0.07, -1.08, 2.14, 1.6, 7.25, repro,
2006-09-27,9.29, 0.27, 2.85, 2.19, 1.67, 7.54, repro,
2006-09-28,9.45, -0.19, 2.52, 2.17, 1.65, 7.43, repro,
2006-09-29,7.80, 1.00, 6.89, 2.11, 1.61, 7.3, repro,
2006-09-30,8.49, -0.24, 16.84, 2.16, 1.65, 7.56, repro,
2006-10-01,10.37, -0.01, 7.85, 2.11, 1.59, 7.22, repro,
2006-10-02,10.30, 0.59, 7.52, 2.21, 1.72, 7.6, repro,
2006-10-03,10.17, -0.33, 5.88, 2.21, 1.74, 7.8, repro,
2006-10-04,9.60, -0.45, 9.30, 2.13, 1.61, 7.35, repro,
2006-10-05,8.73, 0.58, 5.94, 2.12, 1.6, 7.3, repro,
2006-10-06,9.02, -1.67, 8.52, 2.13, 1.6, 7.3, repro,
2006-10-07,10.35, 0.17, 0.17, 2.2, 1.69, 7.67, repro,
2006-10-08,9.49, 0.81, 3.90, 2.14, 1.67, 7.49, repro,
2006-10-09,9.61, -0.98, 4.69, 2.21, 1.72, 7.66, repro,
2006-10-10,10.74, 1.53, -1.65, 2.15, 1.62, 7.4, repro,
2006-10-11,10.50, 1.42, 4.05, 2.16, 1.65, 7.54, repro,
2006-10-12,9.24, 0.44, 10.49, 2.11, 1.6, 7.24, repro,
2006-10-13,8.71, -0.08, 10.87, 2.07, 1.59, 7.2, repro,
2006-10-14,9.52, -0.81, 11.91, 2.17, 1.71, 7.65, repro,
2006-10-15,8.23, 0.31, 16.36, 2.12, 1.65, 7.5, repro,
2006-10-16,8.82, 2.02, 17.80, 2.1, 1.6, 7.29, repro,
2006-10-17,10.09, 0.25, 10.27, 2.23, 1.67, 7.89, repro,
2006-10-18,8.97, 0.90, 6.33, 2.08, 1.6, 7.27, repro,
2006-10-19,8.02, 0.58, 9.48, 2.41, 1.84, 8.39, repro,
2006-10-20,8.39, 0.56, 8.20, 2.4, 1.85, 8.82, repro,
2006-10-21,9.61, 0.98, -1.06, 2.26, 1.71, 7.92, repro,
2006-10-22,9.97, 0.37, 1.80, 2.13, 1.66, 7.59, repro,
2006-10-23,11.19, 0.42, 4.59, 2.1, 1.64, 7.44, repro,
2006-10-24,9.21, -0.87, 9.73, 2.29, 1.7, 7.95, repro,
2006-10-25,9.27, 0.74, 4.42, 2.19, 1.7, 7.68, repro,
2006-10-26,9.08, -0.61, 6.73, 2.12, 1.66, 7.57, repro,
2006-10-27,10.64, -0.12, -0.34, 2.15, 1.7, 7.64, repro,
2006-10-28,9.38, 0.68, 3.26, 2.18, 1.64, 7.7, repro,
2006-10-29,10.71, 0.52, 3.84, 2.13, 1.67, 7.56, repro,
2006-10-30,9.21, -0.56, 7.52, 2.1, 1.64, 7.51, repro,
2006-10-31,8.83, -0.37, 7.97, 2.12, 1.66, 7.53, repro,
2006-11-01,9.40, -0.32, 3.98, 2.29, 1.74, 8.1, repro,
2006-11-02,10.12, -0.71, 9.36, 2.09, 1.62, 7.37, repro,
2006-11-03,10.39, 0.48, 3.28, 2.17, 1.72, 7.84, repro,
2006-11-04,10.02, -0.47, 3.33, 2.17, 1.67, 7.58, repro,
2006-11-05,9.65, 0.59, 10.62, 2.3, 1.8, 8.19, repro,
2006-11-06,9.42, 0.15, 0.43, 2.11, 1.65, 7.49, repro,
2006-11-07,9.22, 1.58, 5.12, 2.26, 1.74, 7.85, repro,
2006-11-08,10.11, -0.22, 6.65, 2.2, 1.68, 7.62, repro,
2006-11-09,8.83, 0.35, 10.40, 2.25, 1.72, 7.78, repro,
2006-11-10,9.64, 0.06, 2.57, 2.15, 1.62, 7.41, repro,
2006-11-11,8.26, -0.30, 3.62, 2.19, 1.66, 7.57, repro,
2006-11-12,9.22, 0.40, 2.02, 2.27, 1.73, 7.84, repro,
2006-11-13,10.06, -0.45, 15.11, 2.19, 1.66, 7.49, repro,
2006-11-14,9.65, -1.19, 7.75, 2.07, 1.58, 7.23, repro,
2006-11-15,10.32, -0.71, 5.44, 2.05, 1.58, 7.2, repro,
2006-11-16,8.31, -1.03, 9.67, 2.1, 1.63, 7.43, repro,
2006-11-17,9.12, -0.46, 1.12, 2.05, 1.58, 7.15, repro,
2006-11-18,8.93, -0.30, -4.00, 2.17, 1.71, 7.72, repro,
2006-11-19,10.07, -0.24, -1.69, 2.04, 1.58, 7.13, repro,
2006-11-20,10.92, -0.81, 0.44, 2.06, 1.59, 7.21, repro,
2006-11-21,10.36, -0.97, 6.97, 2.06, 1.59, 7.22, repro,
2006-11-22,7.30, 0.26, 4.54, 2.1, 1.64, 7.35, repro,
2006-11-23,9.58, -0.22, -2.51, 2.08, 1.63, 7.37, repro,
2006-11-24,9.67, -2.23, -4.04, 2.13, 1.67, 7.56, repro,
2006-11-25,8.51, -1.86, 3.45, 2.07, 1.6, 7.21, repro,
2006-11-26,9.89, -1.65, 5.07, 2.09, 1.61, 7.27, repro,
2006-11-27,9.90, -1.49, -3.86, 2.09, 1.61, 7.21, repro,
2006-11-28,10.48, 0.77, 3.19, 2.05, 1.59, 7.16, repro,
2006-11-29,9.38, -0.60, -1.10, 2.05, 1.59, 7.15, repro,
2006-11-30,10.07, -0.34, -5.13, 2.03, 1.58, 7.07, repro,
2006-12-01,10.90, -0.93, -6.33, 2.06, 1.61, 7.26, repro,
2006-12-02,10.32, -0.86, -7.74, 2.1, 1.62, 7.34, repro,
2006-12-03,9.20, -0.52, -3.29, 2.08, 1.61, 7.28, repro,
2006-12-04,10.59, -0.06, -12.57, 2.1, 1.61, 7.32, repro,
2006-12-05,10.37, -1.13, -5.13, 2.06, 1.64, 7.24, repro,
2006-12-06,11.17, -0.70, -6.37, 2.18, 1.77, 7.78, repro,
2006-12-07,10.26, -1.84, -2.04, 2.08, 1.67, 7.42, repro,
2006-12-08,10.00, -1.64, 1.94, 2.08, 1.65, 7.35, repro,
2006-12-09,11.44, -1.55, 1.33, 2.15, 1.75, 7.61, repro,
2006-12-10,10.54, -1.02, -2.28, 2.12, 1.67, 7.4, repro,
2006-12-11,9.60, -2.46, 1.13, 2.05, 1.61, 7.19, repro,
2006-12-12,11.63, -0.17, -5.23, 2.13, 1.68, 7.5, repro,
2006-12-13,10.56, -0.63, 0.87, 2.08, 1.68, 7.51, repro,
2006-12-14,8.16, -3.73, 3.17, 2.02, 1.61, 7.21, repro,
2006-12-15,8.17, -3.32, 1.67, 2.11, 1.69, 7.46, repro,
2006-12-16,12.04, -3.11, -1.91, 2.17, 1.74, 7.58, repro,
2006-12-17,12.39, -3.14, -7.11, 2.12, 1.72, 7.67, repro,
2006-12-18,10.79, -1.85, 0.99, 2.26, 1.87, 8.36, repro,
2006-12-19,11.00, -1.86, -2.20, 2.14, 1.79, 7.82, repro,
2006-12-20,10.69, -2.85, -0.90, 2.15, 1.76, 7.57, repro,
2006-12-21,11.70, -1.20, -1.47, 2.06, 1.71, 7.41, repro,
2006-12-22,11.27, -2.01, -1.92, 2.18, 1.84, 8.04, repro,
2006-12-23,8.31, -1.84, -1.81, 2.13, 1.72, 7.72, repro,
2006-12-24,10.41, -2.59, -4.47, 2.05, 1.63, 7.26, repro,
2006-12-25,10.17, -1.82, -9.00, 2.1, 1.72, 7.51, repro,
2006-12-26,13.18, -0.90, 0.49, 2.07, 1.67, 7.35, repro,
2006-12-27,13.08, -2.01, -2.54, 2.14, 1.75, 7.76, repro,
2006-12-28,10.94, -3.42, 6.09, 2.51, 2.15, 9.73, repro,
2006-12-29,11.62, -3.50, -9.88, 2.26, 1.86, 8.26, repro,
2006-12-30,12.01, -2.95, -3.59, 2.16, 1.73, 7.62, repro,
2006-12-31,12.75, -2.61, -9.40, 2.28, 1.87, 8.27, repro,
2007-01-01,10.59, -2.37, -7.10, 2.25, 1.86, 8.08, repro,
2007-01-02,11.72, -3.15, -2.87, 2.24, 1.89, 8.26, repro,
2007-01-03,9.45, -2.74, 1.71, 2.06, 1.68, 7.46, repro,
2007-01-04,11.72, -1.71, 4.00, 2.06, 1.69, 7.46, repro,
2007-01-05,12.21, -2.34, -6.46, 2.14, 1.8, 7.79, repro,
2007-01-06,12.12, -2.35, -9.25, 2.05, 1.69, 7.39, repro,
2007-01-07,11.12, -1.73, -8.83, 2.07, 1.63, 7.22, repro,
2007-01-08,11.17, -2.84, -13.04, 2.11, 1.68, 7.44, repro,
2007-01-09,10.44, -2.46, -8.80, 2.08, 1.64, 7.28, repro,
2007-01-10,10.54, -3.78, -1.47, 2.11, 1.62, 7.25, repro,
2007-01-11,11.33, -2.83, -7.30, 2.14, 1.64, 7.39, repro,
2007-01-12,13.08, -1.55, -12.30, 2.04, 1.59, 7.13, repro,
2007-01-13,12.33, -3.33, -8.55, 2.01, 1.57, 7.02, repro,
2007-01-14,11.67, -2.47, -8.74, 2.02, 1.58, 7.1, repro,
2007-01-15,11.56, -2.46, -12.79, 2.01, 1.56, 7.03, repro,
2007-01-16,11.66, -3.18, -10.10, 2.05, 1.59, 7.13, repro,
2007-01-17,12.95, -2.43, -11.18, 2.05, 1.61, 7.19, repro,
2007-01-18,12.44, -2.50, -16.28, 2.1, 1.67, 7.4, repro,
2007-01-19,11.44, -1.64, -7.22, 2.07, 1.59, 7.27, repro,
2007-01-20,10.81, -2.38, -3.52, 2.06, 1.59, 7.27, repro,
2007-01-21,11.52, -1.81, -6.61, 2.05, 1.61, 7.16, repro,
2007-01-22,11.63, -1.10, -11.01, 2.02, 1.58, 7.03, repro,
2007-01-23,11.64, -1.82, -9.69, 2.03, 1.58, 7.06, repro,
2007-01-24,11.37, -1.32, -9.11, 2.03, 1.58, 7.1, repro,
2007-01-25,10.69, -2.75, -7.72, 2.11, 1.66, 7.31, repro,
