PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P434
Station name, Big_Chief_WA2008
Begin Date, 2008-06-20
End Date, 2026-06-18
Release Date, 2026-06-19
Source file, P434.cwu.nam14.pos
Offset from source file, 7.38 mm North, 15.51 mm East, -4.30 mm Vertical
Reference position, 47.7402024349 North Latitude, -121.0756090345 East Longitude, 1698.03646 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2009-05-21,-0.54, 1.52, -5.53, 2.27, 1.53, 6.97, repro,
2009-05-22,-0.60, 2.46, -8.06, 2.25, 1.52, 6.92, repro,
2009-05-23,-0.24, 2.87, -12.06, 2.27, 1.53, 6.97, repro,
2009-05-24,-0.42, 1.73, -10.17, 2.28, 1.54, 7, repro,
2009-05-25,-1.33, 3.70, -4.89, 2.27, 1.53, 6.98, repro,
2009-05-26,0.22, 3.43, -4.60, 2.26, 1.53, 7.02, repro,
2009-05-27,-0.29, 2.50, -2.25, 2.25, 1.52, 6.97, repro,
2009-05-28,0.51, 3.50, 0.37, 2.25, 1.52, 6.93, repro,
2009-05-29,1.35, 3.75, 3.41, 2.25, 1.53, 6.95, repro,
2009-05-30,0.94, 3.20, -6.77, 2.26, 1.53, 7.03, repro,
2009-05-31,1.46, 3.61, -3.27, 2.26, 1.53, 7.05, repro,
2009-06-01,0.95, 3.56, 3.67, 2.26, 1.53, 7.06, repro,
2009-06-02,1.04, 3.50, 0.17, 2.25, 1.52, 6.98, repro,
2009-06-03,2.20, 2.37, -2.67, 2.25, 1.52, 6.97, repro,
2009-06-04,2.71, 2.09, -3.28, 2.26, 1.52, 6.99, repro,
2009-06-05,1.15, 3.49, -5.00, 2.26, 1.53, 7.02, repro,
2009-06-06,-0.40, 3.10, 2.23, 2.31, 1.56, 7.16, repro,
2009-06-07,1.47, 4.13, -1.07, 2.25, 1.52, 6.99, repro,
2009-06-08,0.75, 4.16, 1.18, 2.28, 1.52, 7.02, repro,
2009-06-09,-0.12, 3.64, -1.00, 2.26, 1.52, 6.96, repro,
2009-06-10,-0.07, 2.04, 2.75, 2.4, 1.68, 7.48, repro,
2009-06-11,0.40, 3.10, 2.89, 2.26, 1.53, 6.98, repro,
2009-06-12,-0.73, 4.44, 0.56, 2.27, 1.53, 6.99, repro,
2009-06-13,0.13, 4.64, 3.08, 2.35, 1.64, 7.3, repro,
2009-06-14,1.16, 4.63, 1.40, 2.3, 1.57, 7.09, repro,
2009-06-15,0.63, 3.71, 3.96, 2.24, 1.53, 6.94, repro,
2009-06-16,0.72, 3.01, 8.20, 2.25, 1.54, 6.98, repro,
2009-06-17,-0.18, 3.47, 4.68, 2.27, 1.53, 7.01, repro,
2009-06-18,0.95, 3.29, 5.53, 2.25, 1.53, 6.98, repro,
2009-06-19,-0.19, 4.28, 5.34, 2.26, 1.53, 6.97, repro,
2009-06-20,0.03, 3.02, 5.14, 2.27, 1.54, 7.01, repro,
2009-06-21,0.08, 2.63, 7.95, 2.26, 1.54, 7, repro,
2009-06-22,0.30, 2.73, 5.91, 2.25, 1.54, 6.97, repro,
2009-06-23,0.36, 3.15, 7.24, 2.26, 1.53, 6.98, repro,
2009-06-24,-1.02, 3.12, 7.33, 2.24, 1.52, 6.93, repro,
2009-06-25,-1.31, 2.83, 1.73, 2.27, 1.53, 6.96, repro,
2009-06-26,-0.90, 3.14, 2.77, 2.29, 1.56, 7.1, repro,
2009-06-27,0.25, 2.77, 4.05, 2.26, 1.56, 7.08, repro,
2009-06-28,-1.23, 2.84, 0.58, 2.27, 1.56, 7.08, repro,
2009-06-29,0.21, 2.73, 7.42, 2.27, 1.55, 7.06, repro,
2009-06-30,0.26, 3.12, 5.86, 2.27, 1.56, 7.08, repro,
2009-07-01,-2.05, 4.38, 4.59, 2.28, 1.56, 7.1, repro,
2009-07-02,0.65, 3.37, 2.95, 2.25, 1.53, 6.98, repro,
2009-07-03,0.58, 4.58, 0.19, 2.26, 1.54, 7, repro,
2009-07-04,-0.08, 4.70, 4.60, 2.25, 1.53, 6.94, repro,
2009-07-05,-2.19, 3.85, 7.90, 2.25, 1.54, 6.98, repro,
2009-07-06,-0.45, 3.49, 8.67, 2.26, 1.53, 6.95, repro,
2009-07-07,-1.09, 2.47, 7.49, 2.25, 1.53, 6.92, repro,
2009-07-08,0.08, 3.38, 9.27, 2.25, 1.54, 6.94, repro,
2009-07-09,-0.35, 3.39, 5.19, 2.26, 1.54, 6.98, repro,
2009-07-10,-0.34, 4.55, 4.75, 2.25, 1.53, 6.92, repro,
2009-07-11,-0.22, 3.96, 11.81, 2.26, 1.54, 6.97, repro,
2009-07-12,-1.39, 2.28, 9.37, 2.25, 1.54, 6.95, repro,
2009-07-13,-1.26, 3.24, 9.03, 2.25, 1.54, 6.98, repro,
2009-07-14,-1.66, 2.81, 11.01, 2.25, 1.55, 6.98, repro,
2009-07-15,-1.50, 3.47, 8.30, 2.24, 1.53, 6.93, repro,
2009-07-16,-0.67, 3.36, 5.67, 2.24, 1.53, 6.93, repro,
2009-07-17,-1.28, 3.22, 11.21, 2.24, 1.54, 6.97, repro,
2009-07-18,1.26, 4.68, 0.73, 2.24, 1.53, 6.89, repro,
2009-07-19,-0.39, 3.36, 4.23, 2.26, 1.54, 6.97, repro,
2009-07-20,-0.08, 4.20, 2.89, 2.25, 1.54, 6.98, repro,
2009-07-21,-0.61, 3.71, 11.08, 2.24, 1.54, 6.94, repro,
2009-07-22,-1.82, 4.42, 15.60, 2.22, 1.53, 6.89, repro,
2009-07-23,-3.18, 3.82, 6.48, 2.23, 1.53, 6.91, repro,
2009-07-24,-2.16, 4.06, 9.38, 2.27, 1.57, 7.14, repro,
2009-07-25,-0.16, 3.86, 7.66, 2.34, 1.58, 7.26, repro,
2009-07-26,-1.78, 4.79, 3.19, 2.32, 1.58, 7.24, repro,
2009-07-27,-2.25, 6.01, 1.20, 2.24, 1.54, 6.95, repro,
2009-07-28,-1.34, 4.44, 4.37, 2.28, 1.59, 7.12, repro,
2009-07-29,-1.95, 3.80, 7.96, 2.47, 1.68, 7.43, repro,
2009-07-30,0.39, 4.83, 3.70, 2.34, 1.57, 7.2, repro,
2009-07-31,-0.63, 2.71, 9.36, 2.33, 1.57, 7.12, repro,
2009-08-01,-2.12, 1.72, 12.85, 2.26, 1.55, 7.03, repro,
2009-08-02,-1.51, 2.95, 13.19, 2.23, 1.53, 6.92, repro,
2009-08-03,-1.10, 4.57, 2.38, 2.27, 1.55, 7.02, repro,
2009-08-04,-0.02, 3.21, 4.52, 2.25, 1.54, 6.95, repro,
2009-08-05,-1.08, 2.95, 10.61, 2.33, 1.57, 7.17, repro,
2009-08-06,-0.10, 3.87, 13.71, 2.26, 1.55, 6.98, repro,
2009-08-07,-1.59, 3.45, 8.96, 2.48, 1.82, 8.29, repro,
2009-08-08,-3.37, 3.88, 4.75, 2.27, 1.54, 6.97, repro,
2009-08-09,-2.72, 2.91, 9.95, 2.27, 1.54, 6.99, repro,
2009-08-10,-2.18, 3.34, 7.14, 2.31, 1.57, 7.11, repro,
2009-08-11,-1.63, 2.71, 6.38, 2.27, 1.55, 6.98, repro,
2009-08-12,-1.37, 1.50, 9.36, 2.26, 1.55, 6.99, repro,
2009-08-13,-0.98, 2.61, 11.01, 2.31, 1.56, 7.06, repro,
2009-08-14,-0.22, 2.68, 4.87, 2.26, 1.54, 6.93, repro,
2009-08-15,-1.22, 3.08, 11.24, 2.27, 1.55, 6.98, repro,
2009-08-16,-0.97, 2.51, 8.58, 2.32, 1.57, 7.08, repro,
2009-08-17,-1.53, 3.50, 5.71, 2.29, 1.56, 7.02, repro,
2009-08-18,-1.45, 2.66, 16.80, 2.33, 1.57, 7.1, repro,
2009-08-19,-1.16, 2.53, 9.99, 2.31, 1.55, 7.01, repro,
2009-08-20,-1.67, 3.30, 9.52, 2.28, 1.55, 6.99, repro,
2009-08-21,-1.86, 2.79, 11.08, 2.35, 1.61, 7.23, repro,
2009-08-22,-2.29, 3.37, 8.52, 2.4, 1.65, 7.52, repro,
2009-08-23,-1.64, 1.24, 13.84, 2.6, 1.74, 8.28, repro,
2009-08-24,-2.72, 1.97, 13.95, 2.34, 1.6, 7.21, repro,
2009-08-25,-2.20, 3.34, 9.58, 2.35, 1.59, 7.22, repro,
2009-08-26,-1.42, 3.91, 5.72, 2.32, 1.59, 7.16, repro,
2009-08-27,-0.78, 4.47, 5.33, 2.31, 1.59, 7.16, repro,
2009-08-28,-0.83, 4.25, 4.21, 2.3, 1.55, 7.03, repro,
2009-08-29,-1.77, 4.58, 8.88, 2.3, 1.55, 7, repro,
2009-08-30,-2.31, 4.10, 6.87, 2.29, 1.55, 7.01, repro,
2009-08-31,-3.05, 3.92, 9.78, 2.28, 1.55, 7, repro,
2009-09-01,-1.83, 4.46, 13.51, 2.25, 1.54, 6.96, repro,
2009-09-02,-2.71, 3.21, 7.27, 2.3, 1.6, 7.23, repro,
2009-09-03,-0.27, 3.50, 5.31, 2.29, 1.56, 7.11, repro,
2009-09-04,-2.31, 3.66, 7.22, 2.28, 1.55, 7.06, repro,
2009-09-05,-1.68, 3.19, 9.95, 2.3, 1.59, 7.14, repro,
2009-09-06,-1.68, 2.40, 10.17, 2.33, 1.59, 7.2, repro,
2009-09-07,-3.24, 2.05, 4.04, 2.26, 1.56, 7.07, repro,
2009-09-08,-1.70, 3.55, 10.52, 2.29, 1.56, 7.1, repro,
2009-09-09,-1.83, 3.84, 11.38, 2.31, 1.56, 7.1, repro,
2009-09-10,-1.11, 3.91, 6.06, 2.31, 1.55, 7.11, repro,
2009-09-11,-1.39, 3.20, 7.01, 2.3, 1.55, 7.09, repro,
2009-09-12,-1.67, 3.69, 10.20, 2.25, 1.55, 7, repro,
2009-09-13,-1.10, 3.73, 14.76, 2.26, 1.58, 7.13, repro,
2009-09-14,-1.77, 4.60, 12.72, 2.28, 1.55, 7.04, repro,
2009-09-15,-1.72, 3.30, 10.58, 2.27, 1.55, 7.01, repro,
2009-09-16,-1.19, 3.24, 4.93, 2.26, 1.55, 7.01, repro,
2009-09-17,-3.80, 4.15, 5.94, 2.3, 1.61, 7.26, repro,
2009-09-18,-2.21, 4.09, 8.72, 2.28, 1.6, 7.26, repro,
2009-09-19,-2.58, 2.83, 14.27, 2.26, 1.56, 7.03, repro,
2009-09-20,-3.02, 3.19, 8.60, 2.27, 1.55, 7.02, repro,
2009-09-21,-1.78, 2.22, 2.26, 2.25, 1.55, 7.02, repro,
2009-09-22,-2.56, 3.21, 9.83, 2.31, 1.59, 7.14, repro,
2009-09-23,-1.17, 3.69, 6.79, 2.28, 1.6, 7.1, repro,
2009-09-24,-2.14, 2.30, 10.28, 2.24, 1.56, 7.02, repro,
2009-09-25,-1.97, 2.52, 11.16, 2.3, 1.59, 7.18, repro,
2009-09-26,-0.54, 1.64, 7.28, 2.25, 1.55, 7.02, repro,
2009-09-27,-2.12, 2.22, 9.38, 2.28, 1.56, 7.08, repro,
2009-09-28,-1.17, 3.32, 13.27, 2.33, 1.57, 7.16, repro,
2009-09-29,-2.12, 1.33, 12.89, 2.3, 1.61, 7.21, repro,
2009-09-30,-1.90, 3.58, 6.75, 2.25, 1.55, 7.01, repro,
2009-10-01,-1.03, 3.33, 6.32, 2.3, 1.59, 7.15, repro,
2009-10-02,-0.81, 2.29, 6.78, 2.28, 1.56, 7.11, repro,
2009-10-03,-1.20, 2.53, 4.69, 2.26, 1.56, 7.04, repro,
2009-10-04,-1.14, 2.78, 9.96, 2.25, 1.56, 7.04, repro,
2009-10-05,-1.22, 2.86, 6.69, 2.25, 1.55, 7.02, repro,
2009-10-06,-1.56, 1.83, 11.47, 2.25, 1.56, 7.07, repro,
2009-10-07,-0.88, 1.76, 11.79, 2.28, 1.57, 7.14, repro,
2009-10-08,-2.22, 2.97, 6.95, 2.37, 1.62, 7.3, repro,
2009-10-09,-1.72, 2.28, 3.92, 2.26, 1.56, 7.07, repro,
2009-10-10,-1.36, 3.59, 5.29, 2.25, 1.57, 7.12, repro,
2009-10-11,-0.56, 3.48, 9.71, 2.25, 1.55, 7.04, repro,
2009-10-12,-1.36, 3.44, 11.41, 2.25, 1.57, 7.09, repro,
2009-10-13,0.03, 2.52, 15.94, 2.28, 1.6, 7.26, repro,
2009-10-14,0.92, 4.11, 14.66, 2.26, 1.57, 7.07, repro,
2009-10-15,-2.16, 3.12, 10.59, 2.28, 1.61, 7.22, repro,
2009-10-16,0.76, 4.82, 5.58, 2.28, 1.59, 7.2, repro,
2009-10-17,0.67, 3.62, 6.05, 2.33, 1.63, 7.34, repro,
2009-10-18,-0.15, 2.66, 7.11, 2.29, 1.61, 7.26, repro,
2009-10-19,-1.51, 2.52, 8.74, 2.29, 1.62, 7.26, repro,
2009-10-20,-2.14, 3.42, 4.24, 2.27, 1.62, 7.25, repro,
2009-10-21,-1.51, 3.76, 8.26, 2.27, 1.6, 7.17, repro,
2009-10-22,-0.58, 3.25, 4.88, 2.29, 1.61, 7.23, repro,
2009-10-23,0.79, 3.60, 9.81, 2.32, 1.63, 7.35, repro,
2009-10-24,-2.37, 2.36, 9.20, 2.31, 1.62, 7.24, repro,
2009-10-25,-0.96, 3.92, 11.50, 2.3, 1.63, 7.26, repro,
2009-10-26,-2.15, 3.59, 9.14, 2.29, 1.63, 7.27, repro,
2009-10-27,0.43, 1.60, 12.34, 2.28, 1.6, 7.19, repro,
2009-10-28,0.76, 3.23, 3.81, 2.32, 1.62, 7.34, repro,
2009-10-29,-1.02, 2.74, 10.07, 2.29, 1.59, 7.21, repro,
2009-10-30,0.45, 1.70, 8.31, 2.32, 1.63, 7.35, repro,
2009-10-31,-1.67, 2.99, 10.29, 2.26, 1.59, 7.15, repro,
2009-11-01,0.02, 1.98, 0.86, 2.24, 1.59, 7.12, repro,
2009-11-02,-0.40, 4.09, 4.27, 2.32, 1.61, 7.26, repro,
2009-11-03,0.29, 3.40, 2.26, 2.29, 1.59, 7.2, repro,
2009-11-04,-1.63, 4.12, 6.93, 2.28, 1.59, 7.22, repro,
2009-11-05,0.30, 3.81, 15.83, 2.34, 1.67, 7.48, repro,
2009-11-06,1.48, 5.90, 19.37, 2.27, 1.61, 7.21, repro,
2009-11-07,3.23, 6.42, 12.40, 2.3, 1.63, 7.28, repro,
2009-11-08,0.57, 5.24, 10.81, 2.37, 1.69, 7.46, repro,
2009-11-09,0.92, 4.91, 10.55, 2.35, 1.65, 7.4, repro,
2009-11-10,1.77, 5.79, 1.28, 2.35, 1.66, 7.45, repro,
2009-11-11,-0.17, 3.97, 2.03, 2.26, 1.61, 7.17, repro,
2009-11-12,0.70, 3.23, 9.52, 2.32, 1.69, 7.49, repro,
2009-11-13,0.54, 3.21, 13.78, 2.34, 1.67, 7.47, repro,
2009-11-14,0.44, 3.13, 8.01, 2.37, 1.68, 7.44, repro,
2009-11-15,-0.99, 3.87, 5.28, 2.34, 1.65, 7.38, repro,
2009-11-16,2.30, 5.32, 6.98, 2.27, 1.61, 7.2, repro,
2009-11-17,2.94, 10.70, 15.53, 2.38, 1.66, 7.45, repro,
2009-11-18,5.63, 10.75, 15.12, 2.34, 1.62, 7.25, repro,
2009-11-19,6.54, 9.45, 22.84, 2.31, 1.63, 7.27, repro,
2009-11-20,3.60, 8.68, 23.13, 2.28, 1.61, 7.21, repro,
2009-11-21,3.98, 7.75, 20.23, 2.29, 1.61, 7.21, repro,
2009-11-22,2.43, 8.45, 21.32, 2.3, 1.63, 7.31, repro,
2009-11-23,2.17, 7.18, 17.32, 2.26, 1.6, 7.06, repro,
2009-11-24,-0.88, 3.93, -5.76, 2.31, 1.64, 7.32, repro,
2009-11-25,0.71, 4.31, -4.82, 2.28, 1.61, 7.19, repro,
2009-11-26,0.13, 3.08, 2.30, 2.31, 1.61, 7.24, repro,
2009-11-27,-2.10, 3.61, -0.04, 2.28, 1.62, 7.24, repro,
2009-11-28,-3.23, 4.43, -5.75, 2.25, 1.6, 7.11, repro,
2009-11-29,-1.06, 5.09, -10.87, 2.24, 1.56, 6.94, repro,
2009-11-30,-0.19, 3.09, -1.01, 2.24, 1.56, 6.98, repro,
2009-12-01,0.03, 2.55, 0.75, 2.26, 1.57, 7.03, repro,
2009-12-02,0.70, 3.88, -1.65, 2.26, 1.57, 7.07, repro,
2009-12-03,0.97, 3.77, -4.47, 2.27, 1.61, 7.21, repro,
2009-12-04,1.05, 4.05, -1.94, 2.23, 1.55, 6.98, repro,
2009-12-05,2.63, 4.17, -0.31, 2.24, 1.55, 7.03, repro,
2009-12-06,2.59, 4.00, 4.36, 2.26, 1.55, 7.05, repro,
2009-12-07,1.85, 3.64, 2.10, 2.26, 1.57, 7.11, repro,
2009-12-08,2.25, 3.68, 2.14, 2.29, 1.6, 7.19, repro,
2009-12-09,1.26, 4.53, 3.53, 2.29, 1.63, 7.31, repro,
2009-12-10,1.54, 4.48, 3.97, 2.23, 1.55, 6.96, repro,
2009-12-11,2.22, 4.15, 1.75, 2.3, 1.64, 7.31, repro,
2009-12-12,1.07, 3.98, 6.36, 2.26, 1.6, 7.18, repro,
2009-12-13,2.03, 3.84, 3.48, 2.27, 1.57, 7.09, repro,
2009-12-14,1.98, 3.95, -0.97, 2.25, 1.56, 7.04, repro,
2009-12-15,2.25, 4.16, 4.13, 2.24, 1.55, 6.98, repro,
2009-12-16,2.67, 4.95, -1.98, 2.24, 1.55, 7.02, repro,
2009-12-17,2.10, 4.85, -5.51, 2.24, 1.56, 7.01, repro,
2009-12-18,1.39, 4.22, -8.71, 2.26, 1.57, 7.1, repro,
2009-12-19,1.36, 3.87, -5.15, 2.28, 1.59, 7.19, repro,
2009-12-20,2.99, 4.12, -4.32, 2.26, 1.58, 7.15, repro,
2009-12-21,4.23, 3.18, 4.71, 2.26, 1.57, 7.13, repro,
2009-12-22,1.05, 3.66, 2.20, 2.27, 1.58, 7.18, repro,
2009-12-23,1.63, 3.31, -3.67, 2.3, 1.6, 7.21, repro,
2009-12-24,1.74, 4.32, -8.32, 2.25, 1.55, 7.02, repro,
2009-12-25,2.52, 4.66, -3.41, 2.27, 1.55, 7.06, repro,
2009-12-26,1.64, 4.32, -0.21, 2.25, 1.54, 6.98, repro,
2009-12-27,3.17, 5.07, -3.81, 2.23, 1.54, 6.98, repro,
2009-12-28,2.17, 4.11, -4.14, 2.24, 1.55, 7, repro,
2009-12-29,2.49, 4.90, -1.38, 2.23, 1.55, 6.98, repro,
2009-12-30,2.46, 4.18, 0.84, 2.23, 1.55, 7, repro,
2009-12-31,2.26, 4.23, -4.88, 2.3, 1.59, 7.16, repro,
2010-01-01,2.75, 7.53, -8.48, 2.24, 1.55, 6.99, repro,
2010-01-02,3.42, 8.35, -6.00, 2.22, 1.54, 6.95, repro,
2010-01-03,2.69, 6.52, -7.97, 2.25, 1.55, 7.03, repro,
2010-01-04,2.36, 4.54, -5.70, 2.23, 1.54, 6.99, repro,
2010-01-05,2.07, 3.92, -7.08, 2.24, 1.55, 7.04, repro,
2010-01-06,4.41, 6.15, -13.06, 2.25, 1.56, 7.05, repro,
2010-01-07,3.41, 4.30, -10.31, 2.24, 1.54, 7.02, repro,
2010-01-08,6.10, 5.21, -10.67, 2.24, 1.54, 7.04, repro,
2010-01-09,8.19, 7.64, -10.05, 2.26, 1.58, 7.13, repro,
2010-01-10,2.82, 4.64, -0.85, 2.25, 1.55, 7.07, repro,
2010-01-11,5.78, 5.34, -5.45, 2.23, 1.54, 6.99, repro,
2010-01-12,3.10, 5.11, 2.91, 2.24, 1.54, 7, repro,
2010-01-13,4.14, 5.92, -3.28, 2.27, 1.58, 7.22, repro,
2010-01-14,0.92, 5.16, -7.86, 2.3, 1.62, 7.45, repro,
2010-01-15,1.74, 4.74, -2.05, 2.33, 1.63, 7.47, repro,
2010-01-16,3.74, 4.86, -3.97, 2.25, 1.56, 7.06, repro,
2010-01-17,2.96, 4.25, 2.78, 2.23, 1.54, 6.96, repro,
2010-01-18,2.54, 3.37, 9.04, 2.26, 1.55, 7.05, repro,
2010-01-19,3.44, 3.51, 6.22, 2.3, 1.56, 7.12, repro,
2010-01-20,1.76, 3.82, 10.94, 2.33, 1.58, 7.16, repro,
2010-01-21,3.29, 4.19, 6.89, 2.28, 1.58, 7.1, repro,
2010-01-22,2.56, 1.97, 8.52, 2.22, 1.54, 6.96, repro,
2010-01-23,2.59, 4.06, 1.52, 2.26, 1.55, 7.02, repro,
2010-01-24,3.94, 4.27, -5.64, 2.24, 1.54, 6.98, repro,
2010-01-25,3.25, 4.25, -7.25, 2.23, 1.54, 6.98, repro,
2010-01-26,2.69, 4.46, -3.46, 2.3, 1.6, 7.18, repro,
2010-01-27,3.64, 5.48, -14.26, 2.28, 1.58, 7.1, repro,
2010-01-28,2.27, 4.37, -11.56, 2.24, 1.56, 7.14, repro,
2010-01-29,2.39, 5.26, -9.67, 2.24, 1.55, 7.03, repro,
2010-01-30,2.26, 4.60, -8.60, 2.23, 1.54, 7, repro,
2010-01-31,2.44, 5.17, -5.53, 2.23, 1.54, 7.03, repro,
2010-02-01,2.31, 4.77, -1.71, 2.22, 1.53, 6.95, repro,
2010-02-02,2.49, 5.52, 0.73, 2.33, 1.56, 7.19, repro,
2010-02-03,2.08, 5.16, 1.76, 2.3, 1.62, 7.27, repro,
2010-02-04,2.89, 4.54, 3.00, 2.34, 1.68, 7.53, repro,
2010-02-05,2.16, 4.83, -3.70, 2.27, 1.62, 7.33, repro,
2010-02-06,3.98, 5.78, -3.32, 2.25, 1.57, 7.09, repro,
2010-02-07,2.11, 5.62, -2.14, 2.31, 1.59, 7.21, repro,
2010-02-08,1.37, 5.63, -1.94, 2.34, 1.6, 7.28, repro,
2010-02-09,1.20, 5.17, -0.34, 2.34, 1.6, 7.28, repro,
2010-02-10,1.48, 5.04, -1.81, 2.33, 1.64, 7.3, repro,
2010-02-11,2.06, 6.78, -3.99, 2.27, 1.58, 7.13, repro,
2010-02-12,3.46, 6.57, -4.03, 2.24, 1.58, 7.13, repro,
2010-02-13,1.93, 5.88, -4.53, 2.22, 1.53, 6.97, repro,
2010-02-14,2.92, 5.04, -7.31, 2.25, 1.58, 7.14, repro,
2010-02-15,1.56, 5.40, -6.25, 2.25, 1.58, 7.16, repro,
2010-02-16,2.03, 6.52, -7.46, 2.31, 1.56, 7.14, repro,
2010-02-17,1.91, 6.56, -11.03, 2.36, 1.63, 7.35, repro,
2010-02-18,1.94, 3.34, -13.92, 2.38, 1.63, 7.4, repro,
2010-02-19,1.55, 5.01, -4.47, 2.37, 1.64, 7.41, repro,
2010-02-20,3.06, 4.79, -3.85, 2.26, 1.59, 7.14, repro,
2010-02-21,2.98, 4.73, -1.30, 2.23, 1.54, 7.06, repro,
2010-02-22,2.64, 5.34, -4.68, 2.32, 1.59, 7.19, repro,
2010-02-23,2.35, 5.29, -8.98, 2.31, 1.58, 7.17, repro,
2010-02-24,1.60, 5.30, -4.93, 2.27, 1.55, 7.06, repro,
2010-02-25,1.52, 6.46, -3.40, 2.25, 1.57, 7.11, repro,
2010-02-26,2.64, 4.61, -6.52, 2.26, 1.58, 7.17, repro,
2010-02-27,1.94, 4.84, -2.24, 2.28, 1.61, 7.38, repro,
2010-02-28,2.19, 4.40, -2.94, 2.23, 1.52, 6.97, repro,
2010-03-01,2.56, 5.18, -1.67, 2.24, 1.57, 7.11, repro,
2010-03-02,2.15, 5.63, -1.46, 2.25, 1.57, 7.12, repro,
2010-03-03,3.82, 4.32, -4.78, 2.3, 1.64, 7.31, repro,
2010-03-04,2.80, 4.84, -6.79, 2.3, 1.62, 7.28, repro,
2010-03-05,3.53, 4.25, -6.87, 2.21, 1.52, 6.93, repro,
2010-03-06,2.66, 4.91, -5.67, 2.22, 1.53, 6.98, repro,
2010-03-07,3.50, 4.78, 1.56, 2.2, 1.52, 6.91, repro,
2010-03-08,3.41, 4.57, -5.44, 2.22, 1.53, 7.01, repro,
2010-03-09,3.61, 5.01, -4.87, 2.22, 1.52, 6.99, repro,
2010-03-10,3.10, 5.29, -5.70, 2.21, 1.52, 6.95, repro,
2010-03-11,3.71, 5.66, 1.25, 2.23, 1.52, 6.96, repro,
2010-03-12,1.96, 5.74, 2.51, 2.21, 1.53, 6.96, repro,
2010-03-13,2.59, 5.74, -5.71, 2.21, 1.51, 6.94, repro,
2010-03-14,3.21, 6.67, -6.49, 2.22, 1.52, 7, repro,
2010-03-15,3.70, 5.67, -10.82, 2.21, 1.52, 6.96, repro,
2010-03-16,4.61, 5.20, -5.59, 2.21, 1.52, 6.95, repro,
2010-03-17,3.81, 4.14, -14.80, 2.21, 1.53, 7, repro,
2010-03-18,4.05, 5.05, -12.71, 2.2, 1.52, 6.97, repro,
2010-03-19,3.92, 5.02, -10.70, 2.21, 1.52, 7, repro,
2010-03-20,3.03, 5.16, -5.19, 2.22, 1.52, 6.98, repro,
2010-03-21,2.52, 4.84, -4.58, 2.21, 1.53, 6.98, repro,
2010-03-22,2.47, 4.73, -6.42, 2.21, 1.52, 6.96, repro,
2010-03-23,2.60, 5.18, -3.96, 2.21, 1.52, 6.97, repro,
2010-03-24,3.30, 5.04, -2.64, 2.27, 1.55, 7.09, repro,
2010-03-25,3.07, 4.40, -0.79, 2.27, 1.55, 7.09, repro,
2010-03-26,3.21, 4.84, -3.76, 2.26, 1.54, 7.04, repro,
2010-03-27,2.02, 4.81, -7.98, 2.27, 1.55, 7.09, repro,
2010-03-28,2.90, 4.74, -1.68, 2.24, 1.54, 7.05, repro,
2010-03-29,3.63, 5.59, 4.29, 2.31, 1.59, 7.22, repro,
2010-03-30,3.28, 5.24, -1.51, 2.41, 1.61, 7.42, repro,
2010-03-31,3.56, 5.03, 0.18, 2.35, 1.61, 7.27, repro,
2010-04-01,2.95, 5.22, -1.51, 2.27, 1.54, 7.06, repro,
2010-04-02,3.96, 4.78, -0.72, 2.32, 1.6, 7.34, repro,
2010-04-03,4.81, 4.40, -0.06, 2.27, 1.55, 7.11, repro,
2010-04-04,3.82, 5.20, -2.20, 2.29, 1.55, 7.14, repro,
2010-04-05,3.19, 5.05, 3.01, 2.28, 1.55, 7.08, repro,
2010-04-06,4.14, 4.52, 0.29, 2.28, 1.56, 7.11, repro,
2010-04-07,3.88, 4.37, -3.54, 2.32, 1.59, 7.39, repro,
2010-04-08,3.31, 5.01, -2.86, 2.25, 1.55, 7.06, repro,
2010-04-09,3.67, 4.68, -5.39, 2.37, 1.57, 7.24, repro,
2010-04-10,4.72, 4.67, -1.97, 2.35, 1.57, 7.25, repro,
2010-04-11,4.56, 6.20, -4.27, 2.27, 1.55, 7.11, repro,
2010-04-12,4.43, 5.64, -8.23, 2.58, 1.71, 7.82, repro,
2010-04-13,3.65, 5.22, -3.34, 2.29, 1.57, 7.21, repro,
2010-04-14,4.26, 5.46, -2.04, 2.31, 1.54, 7.23, repro,
2010-04-15,4.74, 4.73, -4.66, 2.32, 1.55, 7.25, repro,
2010-04-16,3.36, 4.67, -7.23, 2.24, 1.53, 7.04, repro,
2010-04-17,4.69, 5.09, -7.67, 2.26, 1.54, 7.12, repro,
2010-04-18,3.95, 4.68, -3.88, 2.24, 1.53, 7.04, repro,
2010-04-19,4.60, 5.92, 1.92, 2.28, 1.57, 7.16, repro,
2010-04-20,1.82, 4.93, 0.90, 2.34, 1.6, 7.36, repro,
2010-04-21,2.13, 4.45, 0.10, 2.35, 1.6, 7.37, repro,
2010-04-22,1.33, 3.62, 3.39, 2.32, 1.57, 7.34, repro,
2010-04-23,1.02, 3.76, -1.38, 2.27, 1.54, 7.13, repro,
2010-04-24,1.62, 4.42, -6.59, 2.24, 1.51, 7.02, repro,
2010-04-25,2.97, 4.51, -7.37, 2.22, 1.51, 7, repro,
